movieCd,movieNm_box,rank,rankInten,rankOldAndNew,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,targetDt,openDt_box,showRange,movieNm_detail,movieNmEn,movieNmOg,showTm,prdtYear,openDt_detail,prdtStatNm,typeNm,repNationNm,repGenreNm,watchGradeNm,genres,nations,directors,actors,productionCompanies,distributors
20152866,아메리칸 울트라,5,18,OLD,230546300,7.6,227513300,7501.3,250330300,30139,29802,8843.3,32461,326,1260,2015-08-27,2015-08-27,,아메리칸 울트라,American Ultra,,95,2015,20150827,개봉,장편,,,,액션|코미디,미국,니마 누리자데,제시 아이젠버그|크리스틴 스튜어트|코니 브리튼|토퍼 그레이스|월튼 고긴스,,(주)씨제이이엔엠
20152866,아메리칸 울트라,5,0,OLD,226942623,5.8,-3603677,-1.6,477272923,27532,-2607,-8.6,59993,334,1284,2015-08-28,2015-08-27,,아메리칸 울트라,American Ultra,,95,2015,20150827,개봉,장편,,,,액션|코미디,미국,니마 누리자데,제시 아이젠버그|크리스틴 스튜어트|코니 브리튼|토퍼 그레이스|월튼 고긴스,,(주)씨제이이엔엠
20152866,아메리칸 울트라,6,-1,OLD,287039272,3.4,60096649,26.5,764312195,34331,6799,24.7,94324,334,1139,2015-08-29,2015-08-27,,아메리칸 울트라,American Ultra,,95,2015,20150827,개봉,장편,,,,액션|코미디,미국,니마 누리자데,제시 아이젠버그|크리스틴 스튜어트|코니 브리튼|토퍼 그레이스|월튼 고긴스,,(주)씨제이이엔엠
20152866,아메리칸 울트라,7,-1,OLD,246370900,3.1,-40668372,-14.2,1010683095,29217,-5114,-14.9,123541,341,1107,2015-08-30,2015-08-27,,아메리칸 울트라,American Ultra,,95,2015,20150827,개봉,장편,,,,액션|코미디,미국,니마 누리자데,제시 아이젠버그|크리스틴 스튜어트|코니 브리튼|토퍼 그레이스|월튼 고긴스,,(주)씨제이이엔엠
20152866,아메리칸 울트라,6,1,OLD,104974200,4.1,-141396700,-57.4,1115657295,13839,-15378,-52.6,137380,321,1163,2015-08-31,2015-08-27,,아메리칸 울트라,American Ultra,,95,2015,20150827,개봉,장편,,,,액션|코미디,미국,니마 누리자데,제시 아이젠버그|크리스틴 스튜어트|코니 브리튼|토퍼 그레이스|월튼 고긴스,,(주)씨제이이엔엠
20152866,아메리칸 울트라,6,0,OLD,79458500,3.6,-25515700,-24.3,1195115795,10431,-3408,-24.6,147811,326,1111,2015-09-01,2015-08-27,,아메리칸 울트라,American Ultra,,95,2015,20150827,개봉,장편,,,,액션|코미디,미국,니마 누리자데,제시 아이젠버그|크리스틴 스튜어트|코니 브리튼|토퍼 그레이스|월튼 고긴스,,(주)씨제이이엔엠
20152866,아메리칸 울트라,6,0,OLD,72025500,3.3,-7433000,-9.4,1267141295,9382,-1049,-10.1,157193,318,1078,2015-09-02,2015-08-27,,아메리칸 울트라,American Ultra,,95,2015,20150827,개봉,장편,,,,액션|코미디,미국,니마 누리자데,제시 아이젠버그|크리스틴 스튜어트|코니 브리튼|토퍼 그레이스|월튼 고긴스,,(주)씨제이이엔엠
20152264,어느 하녀의 일기,9,38,OLD,12970400,0.2,12653400,3991.6,16961900,1828,1789,4587.2,2360,35,51,2015-08-06,2015-08-06,,어느 하녀의 일기,Diary Of A Chambermaid,Journal d'une femme de chambre,96,2015,20150806,개봉,장편,,,,드라마,프랑스|벨기에,브누와 쟉꼬,레아 세이두|뱅상 랭동,,주식회사 씨네룩스
20152264,어느 하녀의 일기,9,0,OLD,10755200,0.1,-2215200,-17.1,27717100,1379,-449,-24.6,3739,34,53,2015-08-07,2015-08-06,,어느 하녀의 일기,Diary Of A Chambermaid,Journal d'une femme de chambre,96,2015,20150806,개봉,장편,,,,드라마,프랑스|벨기에,브누와 쟉꼬,레아 세이두|뱅상 랭동,,주식회사 씨네룩스
20152264,어느 하녀의 일기,10,-1,OLD,14681500,0.1,3926300,36.5,42398600,1850,471,34.2,5589,37,52,2015-08-08,2015-08-06,,어느 하녀의 일기,Diary Of A Chambermaid,Journal d'une femme de chambre,96,2015,20150806,개봉,장편,,,,드라마,프랑스|벨기에,브누와 쟉꼬,레아 세이두|뱅상 랭동,,주식회사 씨네룩스
20152264,어느 하녀의 일기,10,0,OLD,10562500,0.1,-4119000,-28.1,52961100,1330,-520,-28.1,6919,36,55,2015-08-09,2015-08-06,,어느 하녀의 일기,Diary Of A Chambermaid,Journal d'une femme de chambre,96,2015,20150806,개봉,장편,,,,드라마,프랑스|벨기에,브누와 쟉꼬,레아 세이두|뱅상 랭동,,주식회사 씨네룩스
20158062,숀더쉽,9,0,NEW,63889000,1.0,63889000,100.0,112727000,9626,9626,100.0,15944,263,374,2015-08-13,2015-08-13,,숀더쉽,Shaun the Sheep Movie,,85,2015,20150813,개봉,장편,,,,애니메이션|어드벤처|코미디,영국|프랑스,마크 버튼|리처드 스타잭,,,(주)박수엔터테인먼트
20158062,숀더쉽,9,0,OLD,138803100,1.1,74914100,117.3,251530100,19079,9453,98.2,35023,261,371,2015-08-14,2015-08-13,,숀더쉽,Shaun the Sheep Movie,,85,2015,20150813,개봉,장편,,,,애니메이션|어드벤처|코미디,영국|프랑스,마크 버튼|리처드 스타잭,,,(주)박수엔터테인먼트
20158062,숀더쉽,9,0,OLD,106216200,0.8,-32586900,-23.5,357746300,14482,-4597,-24.1,49505,253,344,2015-08-15,2015-08-13,,숀더쉽,Shaun the Sheep Movie,,85,2015,20150813,개봉,장편,,,,애니메이션|어드벤처|코미디,영국|프랑스,마크 버튼|리처드 스타잭,,,(주)박수엔터테인먼트
20158062,숀더쉽,9,0,OLD,78472000,0.7,-27744200,-26.1,436218300,10683,-3799,-26.2,60188,244,324,2015-08-16,2015-08-13,,숀더쉽,Shaun the Sheep Movie,,85,2015,20150813,개봉,장편,,,,애니메이션|어드벤처|코미디,영국|프랑스,마크 버튼|리처드 스타잭,,,(주)박수엔터테인먼트
20158062,숀더쉽,9,0,OLD,23459900,0.5,-55012100,-70.1,459678200,3482,-7201,-67.4,63670,215,267,2015-08-17,2015-08-13,,숀더쉽,Shaun the Sheep Movie,,85,2015,20150813,개봉,장편,,,,애니메이션|어드벤처|코미디,영국|프랑스,마크 버튼|리처드 스타잭,,,(주)박수엔터테인먼트
20158062,숀더쉽,9,0,OLD,35364200,0.8,11904300,50.7,495042400,5456,1974,56.7,69126,223,274,2015-08-18,2015-08-13,,숀더쉽,Shaun the Sheep Movie,,85,2015,20150813,개봉,장편,,,,애니메이션|어드벤처|코미디,영국|프랑스,마크 버튼|리처드 스타잭,,,(주)박수엔터테인먼트
20158062,숀더쉽,9,0,OLD,30309200,0.8,-5055000,-14.3,525351600,4671,-785,-14.4,73797,210,258,2015-08-19,2015-08-13,,숀더쉽,Shaun the Sheep Movie,,85,2015,20150813,개봉,장편,,,,애니메이션|어드벤처|코미디,영국|프랑스,마크 버튼|리처드 스타잭,,,(주)박수엔터테인먼트
20142402,간신,1,14,OLD,634028200,24.3,628854200,12154.1,705535200,83605,82911,11946.8,92552,674,3057,2015-05-21,2015-05-21,,간신,The Treacherous,,131,2015,20150521,개봉,장편,,,,사극,한국,민규동,주지훈|김강우|천호진|임지연|이유영,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20142402,간신,3,-2,OLD,762496310,21.3,128468110,20.3,1468031510,92994,9389,11.2,185546,673,3140,2015-05-22,2015-05-21,,간신,The Treacherous,,131,2015,20150521,개봉,장편,,,,사극,한국,민규동,주지훈|김강우|천호진|임지연|이유영,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20142402,간신,4,-1,OLD,1240478400,16.5,477982090,62.7,2708509910,148495,55501,59.7,334041,697,3105,2015-05-23,2015-05-21,,간신,The Treacherous,,131,2015,20150521,개봉,장편,,,,사극,한국,민규동,주지훈|김강우|천호진|임지연|이유영,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20142402,간신,4,0,OLD,1272105300,14.3,31626900,2.5,3980615210,151096,2601,1.8,485137,684,3010,2015-05-24,2015-05-21,,간신,The Treacherous,,131,2015,20150521,개봉,장편,,,,사극,한국,민규동,주지훈|김강우|천호진|임지연|이유영,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20142402,간신,4,0,OLD,994268300,12.0,-277837000,-21.8,4974883510,119493,-31603,-20.9,604630,653,2758,2015-05-25,2015-05-21,,간신,The Treacherous,,131,2015,20150521,개봉,장편,,,,사극,한국,민규동,주지훈|김강우|천호진|임지연|이유영,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20142402,간신,3,1,OLD,334539300,17.6,-659729000,-66.4,5309422810,44454,-75039,-62.8,649084,623,2823,2015-05-26,2015-05-21,,간신,The Treacherous,,131,2015,20150521,개봉,장편,,,,사극,한국,민규동,주지훈|김강우|천호진|임지연|이유영,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20142402,간신,4,-1,OLD,297390700,12.6,-37148600,-11.1,5606813510,45182,728,1.6,694266,554,2040,2015-05-27,2015-05-21,,간신,The Treacherous,,131,2015,20150521,개봉,장편,,,,사극,한국,민규동,주지훈|김강우|천호진|임지연|이유영,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20142402,간신,4,0,OLD,238358900,11.2,-59031800,-19.8,5845172410,31806,-13376,-29.6,726072,423,1508,2015-05-28,2015-05-21,,간신,The Treacherous,,131,2015,20150521,개봉,장편,,,,사극,한국,민규동,주지훈|김강우|천호진|임지연|이유영,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20142402,간신,4,0,OLD,307372800,10.2,69013900,29.0,6152545210,37664,5858,18.4,763736,427,1534,2015-05-29,2015-05-21,,간신,The Treacherous,,131,2015,20150521,개봉,장편,,,,사극,한국,민규동,주지훈|김강우|천호진|임지연|이유영,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20142402,간신,6,-2,OLD,549638900,7.8,242266100,78.8,6702184110,65359,27695,73.5,829095,455,1413,2015-05-30,2015-05-21,,간신,The Treacherous,,131,2015,20150521,개봉,장편,,,,사극,한국,민규동,주지훈|김강우|천호진|임지연|이유영,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20142402,간신,6,0,OLD,440568400,7.2,-109070500,-19.8,7142752510,52584,-12775,-19.5,881679,432,1377,2015-05-31,2015-05-21,,간신,The Treacherous,,131,2015,20150521,개봉,장편,,,,사극,한국,민규동,주지훈|김강우|천호진|임지연|이유영,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20142402,간신,3,3,OLD,190600900,10.9,-249967500,-56.7,7333353410,25399,-27185,-51.7,907078,404,1509,2015-06-01,2015-05-21,,간신,The Treacherous,,131,2015,20150521,개봉,장편,,,,사극,한국,민규동,주지훈|김강우|천호진|임지연|이유영,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20142402,간신,3,0,OLD,179854600,11.7,-10746300,-5.6,7513208010,24220,-1179,-4.6,931298,410,1511,2015-06-02,2015-05-21,,간신,The Treacherous,,131,2015,20150521,개봉,장편,,,,사극,한국,민규동,주지훈|김강우|천호진|임지연|이유영,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20142402,간신,4,-1,OLD,130344400,7.0,-49510200,-27.5,7643552410,17195,-7025,-29.0,948493,357,1177,2015-06-03,2015-05-21,,간신,The Treacherous,,131,2015,20150521,개봉,장편,,,,사극,한국,민규동,주지훈|김강우|천호진|임지연|이유영,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20142402,간신,5,-1,OLD,91551100,4.6,-38793300,-29.8,7735103510,12053,-5142,-29.9,960546,292,808,2015-06-04,2015-05-21,,간신,The Treacherous,,131,2015,20150521,개봉,장편,,,,사극,한국,민규동,주지훈|김강우|천호진|임지연|이유영,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20142402,간신,5,0,OLD,128979100,4.7,37428000,40.9,7864082610,15687,3634,30.2,976233,298,837,2015-06-05,2015-05-21,,간신,The Treacherous,,131,2015,20150521,개봉,장편,,,,사극,한국,민규동,주지훈|김강우|천호진|임지연|이유영,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20142402,간신,5,0,OLD,184656700,3.2,55677600,43.2,8048739310,21822,6135,39.1,998055,286,716,2015-06-06,2015-05-21,,간신,The Treacherous,,131,2015,20150521,개봉,장편,,,,사극,한국,민규동,주지훈|김강우|천호진|임지연|이유영,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20142402,간신,6,-1,OLD,145154400,3.2,-39502300,-21.4,8193893710,17045,-4777,-21.9,1015100,282,707,2015-06-07,2015-05-21,,간신,The Treacherous,,131,2015,20150521,개봉,장편,,,,사극,한국,민규동,주지훈|김강우|천호진|임지연|이유영,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20142402,간신,5,1,OLD,76694400,5.3,-68460000,-47.2,8270588110,10057,-6988,-41.0,1025157,313,844,2015-06-08,2015-05-21,,간신,The Treacherous,,131,2015,20150521,개봉,장편,,,,사극,한국,민규동,주지훈|김강우|천호진|임지연|이유영,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20142402,간신,5,0,OLD,70730100,5.5,-5964300,-7.8,8341318210,9294,-763,-7.6,1034451,304,847,2015-06-09,2015-05-21,,간신,The Treacherous,,131,2015,20150521,개봉,장편,,,,사극,한국,민규동,주지훈|김강우|천호진|임지연|이유영,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20142402,간신,5,0,OLD,69805700,5.0,-924400,-1.3,8411123910,9129,-165,-1.8,1043580,308,854,2015-06-10,2015-05-21,,간신,The Treacherous,,131,2015,20150521,개봉,장편,,,,사극,한국,민규동,주지훈|김강우|천호진|임지연|이유영,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20145361,미니언즈,2,17,OLD,1296622500,20.1,1292668500,32692.7,1313200500,193689,193086,32020.9,195742,612,2587,2015-07-29,2015-07-29,,미니언즈,Minions,,90,2015,20150729,개봉,장편,,,,애니메이션,미국,피에르 꼬팽|카일 발다,산드라 블록|존 햄|마이클 키튼,,유니버설픽쳐스인터내셔널 코리아(유)
20145361,미니언즈,3,-1,OLD,1282048300,15.3,-14574200,-1.1,2595248800,180807,-12882,-6.7,376549,643,2275,2015-07-30,2015-07-29,,미니언즈,Minions,,90,2015,20150729,개봉,장편,,,,애니메이션,미국,피에르 꼬팽|카일 발다,산드라 블록|존 햄|마이클 키튼,,유니버설픽쳐스인터내셔널 코리아(유)
20145361,미니언즈,3,0,OLD,1410300062,14.6,128251762,10.0,4005548862,189980,9173,5.1,566529,762,2596,2015-07-31,2015-07-29,,미니언즈,Minions,,90,2015,20150729,개봉,장편,,,,애니메이션,미국,피에르 꼬팽|카일 발다,산드라 블록|존 햄|마이클 키튼,,유니버설픽쳐스인터내셔널 코리아(유)
20145361,미니언즈,3,0,OLD,1819938616,13.0,409638554,29.0,5825487478,239145,49165,25.9,805674,786,2865,2015-08-01,2015-07-29,,미니언즈,Minions,,90,2015,20150729,개봉,장편,,,,애니메이션,미국,피에르 꼬팽|카일 발다,산드라 블록|존 햄|마이클 키튼,,유니버설픽쳐스인터내셔널 코리아(유)
20145361,미니언즈,3,0,OLD,1673961800,12.6,-145976816,-8.0,7499449278,218481,-20664,-8.6,1024155,792,2807,2015-08-02,2015-07-29,,미니언즈,Minions,,90,2015,20150729,개봉,장편,,,,애니메이션,미국,피에르 꼬팽|카일 발다,산드라 블록|존 햄|마이클 키튼,,유니버설픽쳐스인터내셔널 코리아(유)
20145361,미니언즈,3,0,OLD,1050640900,12.1,-623320900,-37.2,8550090178,146682,-71799,-32.9,1170837,721,2609,2015-08-03,2015-07-29,,미니언즈,Minions,,90,2015,20150729,개봉,장편,,,,애니메이션,미국,피에르 꼬팽|카일 발다,산드라 블록|존 햄|마이클 키튼,,유니버설픽쳐스인터내셔널 코리아(유)
20145361,미니언즈,3,0,OLD,990385700,12.6,-60255200,-5.7,9540475878,139205,-7477,-5.1,1310042,719,2536,2015-08-04,2015-07-29,,미니언즈,Minions,,90,2015,20150729,개봉,장편,,,,애니메이션,미국,피에르 꼬팽|카일 발다,산드라 블록|존 햄|마이클 키튼,,유니버설픽쳐스인터내셔널 코리아(유)
20145361,미니언즈,4,-1,OLD,670493300,7.6,-319892400,-32.3,10210969178,95648,-43557,-31.3,1405690,499,1382,2015-08-05,2015-07-29,,미니언즈,Minions,,90,2015,20150729,개봉,장편,,,,애니메이션,미국,피에르 꼬팽|카일 발다,산드라 블록|존 햄|마이클 키튼,,유니버설픽쳐스인터내셔널 코리아(유)
20145361,미니언즈,4,0,OLD,581314800,7.3,-89178500,-13.3,10792283978,83466,-12182,-12.7,1489156,510,1363,2015-08-06,2015-07-29,,미니언즈,Minions,,90,2015,20150729,개봉,장편,,,,애니메이션,미국,피에르 꼬팽|카일 발다,산드라 블록|존 햄|마이클 키튼,,유니버설픽쳐스인터내셔널 코리아(유)
20145361,미니언즈,4,0,OLD,591647900,6.4,10333100,1.8,11383931878,81392,-2074,-2.5,1570548,527,1336,2015-08-07,2015-07-29,,미니언즈,Minions,,90,2015,20150729,개봉,장편,,,,애니메이션,미국,피에르 꼬팽|카일 발다,산드라 블록|존 햄|마이클 키튼,,유니버설픽쳐스인터내셔널 코리아(유)
20145361,미니언즈,4,0,OLD,868602000,6.1,276954100,46.8,12252533878,117625,36233,44.5,1688173,534,1318,2015-08-08,2015-07-29,,미니언즈,Minions,,90,2015,20150729,개봉,장편,,,,애니메이션,미국,피에르 꼬팽|카일 발다,산드라 블록|존 햄|마이클 키튼,,유니버설픽쳐스인터내셔널 코리아(유)
20145361,미니언즈,4,0,OLD,895012600,6.5,26410600,3.0,13147546478,120463,2838,2.4,1808636,534,1322,2015-08-09,2015-07-29,,미니언즈,Minions,,90,2015,20150729,개봉,장편,,,,애니메이션,미국,피에르 꼬팽|카일 발다,산드라 블록|존 햄|마이클 키튼,,유니버설픽쳐스인터내셔널 코리아(유)
20145361,미니언즈,4,0,OLD,357168400,5.6,-537844200,-60.1,13504714878,51394,-69069,-57.3,1860030,497,1257,2015-08-10,2015-07-29,,미니언즈,Minions,,90,2015,20150729,개봉,장편,,,,애니메이션,미국,피에르 꼬팽|카일 발다,산드라 블록|존 햄|마이클 키튼,,유니버설픽쳐스인터내셔널 코리아(유)
20145361,미니언즈,4,0,OLD,372309100,6.1,15140700,4.2,13877023978,54033,2639,5.1,1914063,519,1268,2015-08-11,2015-07-29,,미니언즈,Minions,,90,2015,20150729,개봉,장편,,,,애니메이션,미국,피에르 꼬팽|카일 발다,산드라 블록|존 햄|마이클 키튼,,유니버설픽쳐스인터내셔널 코리아(유)
20145361,미니언즈,4,0,OLD,353042300,6.1,-19266800,-5.2,14230066278,51250,-2783,-5.2,1965313,513,1268,2015-08-12,2015-07-29,,미니언즈,Minions,,90,2015,20150729,개봉,장편,,,,애니메이션,미국,피에르 꼬팽|카일 발다,산드라 블록|존 햄|마이클 키튼,,유니버설픽쳐스인터내셔널 코리아(유)
20145361,미니언즈,6,-2,OLD,254934000,3.8,-98108300,-27.8,14485000278,37282,-13968,-27.3,2002595,367,667,2015-08-13,2015-07-29,,미니언즈,Minions,,90,2015,20150729,개봉,장편,,,,애니메이션,미국,피에르 꼬팽|카일 발다,산드라 블록|존 햄|마이클 키튼,,유니버설픽쳐스인터내셔널 코리아(유)
20145361,미니언즈,5,1,OLD,629876200,5.1,374942200,147.1,15114876478,86869,49587,133.0,2089464,428,838,2015-08-14,2015-07-29,,미니언즈,Minions,,90,2015,20150729,개봉,장편,,,,애니메이션,미국,피에르 꼬팽|카일 발다,산드라 블록|존 햄|마이클 키튼,,유니버설픽쳐스인터내셔널 코리아(유)
20145361,미니언즈,4,1,OLD,681755700,4.9,51879500,8.2,15796632178,93081,6212,7.2,2182545,499,974,2015-08-15,2015-07-29,,미니언즈,Minions,,90,2015,20150729,개봉,장편,,,,애니메이션,미국,피에르 꼬팽|카일 발다,산드라 블록|존 햄|마이클 키튼,,유니버설픽쳐스인터내셔널 코리아(유)
20145361,미니언즈,4,0,OLD,652274700,5.5,-29481000,-4.3,16448906878,87930,-5151,-5.5,2270475,512,1013,2015-08-16,2015-07-29,,미니언즈,Minions,,90,2015,20150729,개봉,장편,,,,애니메이션,미국,피에르 꼬팽|카일 발다,산드라 블록|존 햄|마이클 키튼,,유니버설픽쳐스인터내셔널 코리아(유)
20145361,미니언즈,5,-1,OLD,193420200,4.1,-458854500,-70.3,16642327078,27678,-60252,-68.5,2298153,389,779,2015-08-17,2015-07-29,,미니언즈,Minions,,90,2015,20150729,개봉,장편,,,,애니메이션,미국,피에르 꼬팽|카일 발다,산드라 블록|존 햄|마이클 키튼,,유니버설픽쳐스인터내셔널 코리아(유)
20145361,미니언즈,5,0,OLD,200481700,4.7,7061500,3.7,16842808778,29179,1501,5.4,2327332,395,785,2015-08-18,2015-07-29,,미니언즈,Minions,,90,2015,20150729,개봉,장편,,,,애니메이션,미국,피에르 꼬팽|카일 발다,산드라 블록|존 햄|마이클 키튼,,유니버설픽쳐스인터내셔널 코리아(유)
20151964,명탐정 코난 : 화염의 해바라기,6,0,NEW,369307400,4.2,369307400,100.0,371242400,54213,54213,100.0,54428,323,562,2015-08-05,2015-08-05,,명탐정 코난 : 화염의 해바라기,Detective Conan: Sunflowers of Inferno,名探偵 コナン 業火の向日葵,112,2015,20150805,개봉,장편,,,,애니메이션,일본,시즈노 코분,타카야마 미나미|야마자키 와카나|코야마 리키야|야마구치 캇페이,,(주)씨제이이엔엠
20151964,명탐정 코난 : 화염의 해바라기,6,0,OLD,316446200,4.0,-52861200,-14.3,687688600,46429,-7784,-14.4,100857,433,743,2015-08-06,2015-08-05,,명탐정 코난 : 화염의 해바라기,Detective Conan: Sunflowers of Inferno,名探偵 コナン 業火の向日葵,112,2015,20150805,개봉,장편,,,,애니메이션,일본,시즈노 코분,타카야마 미나미|야마자키 와카나|코야마 리키야|야마구치 캇페이,,(주)씨제이이엔엠
20151964,명탐정 코난 : 화염의 해바라기,6,0,OLD,273085800,2.9,-43360400,-13.7,960774400,38482,-7947,-17.1,139339,424,777,2015-08-07,2015-08-05,,명탐정 코난 : 화염의 해바라기,Detective Conan: Sunflowers of Inferno,名探偵 コナン 業火の向日葵,112,2015,20150805,개봉,장편,,,,애니메이션,일본,시즈노 코분,타카야마 미나미|야마자키 와카나|코야마 리키야|야마구치 캇페이,,(주)씨제이이엔엠
20151964,명탐정 코난 : 화염의 해바라기,6,0,OLD,448487400,3.2,175401600,64.2,1409261800,63166,24684,64.1,202505,417,796,2015-08-08,2015-08-05,,명탐정 코난 : 화염의 해바라기,Detective Conan: Sunflowers of Inferno,名探偵 コナン 業火の向日葵,112,2015,20150805,개봉,장편,,,,애니메이션,일본,시즈노 코분,타카야마 미나미|야마자키 와카나|코야마 리키야|야마구치 캇페이,,(주)씨제이이엔엠
20151964,명탐정 코난 : 화염의 해바라기,6,0,OLD,437658800,3.2,-10828600,-2.4,1846920600,61191,-1975,-3.1,263696,404,775,2015-08-09,2015-08-05,,명탐정 코난 : 화염의 해바라기,Detective Conan: Sunflowers of Inferno,名探偵 コナン 業火の向日葵,112,2015,20150805,개봉,장편,,,,애니메이션,일본,시즈노 코분,타카야마 미나미|야마자키 와카나|코야마 리키야|야마구치 캇페이,,(주)씨제이이엔엠
20151964,명탐정 코난 : 화염의 해바라기,6,0,OLD,148012600,2.3,-289646200,-66.2,1994933200,21790,-39401,-64.4,285486,347,694,2015-08-10,2015-08-05,,명탐정 코난 : 화염의 해바라기,Detective Conan: Sunflowers of Inferno,名探偵 コナン 業火の向日葵,112,2015,20150805,개봉,장편,,,,애니메이션,일본,시즈노 코분,타카야마 미나미|야마자키 와카나|코야마 리키야|야마구치 캇페이,,(주)씨제이이엔엠
20151964,명탐정 코난 : 화염의 해바라기,6,0,OLD,149594900,2.5,1582300,1.1,2144528100,22174,384,1.8,307660,346,670,2015-08-11,2015-08-05,,명탐정 코난 : 화염의 해바라기,Detective Conan: Sunflowers of Inferno,名探偵 コナン 業火の向日葵,112,2015,20150805,개봉,장편,,,,애니메이션,일본,시즈노 코분,타카야마 미나미|야마자키 와카나|코야마 리키야|야마구치 캇페이,,(주)씨제이이엔엠
20151964,명탐정 코난 : 화염의 해바라기,6,0,OLD,126285800,2.2,-23309100,-15.6,2270813900,18708,-3466,-15.6,326368,335,641,2015-08-12,2015-08-05,,명탐정 코난 : 화염의 해바라기,Detective Conan: Sunflowers of Inferno,名探偵 コナン 業火の向日葵,112,2015,20150805,개봉,장편,,,,애니메이션,일본,시즈노 코분,타카야마 미나미|야마자키 와카나|코야마 리키야|야마구치 캇페이,,(주)씨제이이엔엠
20151964,명탐정 코난 : 화염의 해바라기,8,-2,OLD,80973100,1.2,-45312700,-35.9,2351787000,11915,-6793,-36.3,338283,206,277,2015-08-13,2015-08-05,,명탐정 코난 : 화염의 해바라기,Detective Conan: Sunflowers of Inferno,名探偵 コナン 業火の向日葵,112,2015,20150805,개봉,장편,,,,애니메이션,일본,시즈노 코분,타카야마 미나미|야마자키 와카나|코야마 리키야|야마구치 캇페이,,(주)씨제이이엔엠
20151964,명탐정 코난 : 화염의 해바라기,8,0,OLD,183442200,1.5,102469100,126.5,2535229200,25836,13921,116.8,364119,221,312,2015-08-14,2015-08-05,,명탐정 코난 : 화염의 해바라기,Detective Conan: Sunflowers of Inferno,名探偵 コナン 業火の向日葵,112,2015,20150805,개봉,장편,,,,애니메이션,일본,시즈노 코분,타카야마 미나미|야마자키 와카나|코야마 리키야|야마구치 캇페이,,(주)씨제이이엔엠
20151964,명탐정 코난 : 화염의 해바라기,8,0,OLD,192033000,1.4,8590800,4.7,2727262200,27134,1298,5.0,391253,249,339,2015-08-15,2015-08-05,,명탐정 코난 : 화염의 해바라기,Detective Conan: Sunflowers of Inferno,名探偵 コナン 業火の向日葵,112,2015,20150805,개봉,장편,,,,애니메이션,일본,시즈노 코분,타카야마 미나미|야마자키 와카나|코야마 리키야|야마구치 캇페이,,(주)씨제이이엔엠
20151964,명탐정 코난 : 화염의 해바라기,8,0,OLD,167421400,1.4,-24611600,-12.8,2894683600,23427,-3707,-13.7,414680,253,346,2015-08-16,2015-08-05,,명탐정 코난 : 화염의 해바라기,Detective Conan: Sunflowers of Inferno,名探偵 コナン 業火の向日葵,112,2015,20150805,개봉,장편,,,,애니메이션,일본,시즈노 코분,타카야마 미나미|야마자키 와카나|코야마 리키야|야마구치 캇페이,,(주)씨제이이엔엠
20151964,명탐정 코난 : 화염의 해바라기,8,0,OLD,50210700,1.1,-117210700,-70.0,2944894300,7206,-16221,-69.2,421886,207,271,2015-08-17,2015-08-05,,명탐정 코난 : 화염의 해바라기,Detective Conan: Sunflowers of Inferno,名探偵 コナン 業火の向日葵,112,2015,20150805,개봉,장편,,,,애니메이션,일본,시즈노 코분,타카야마 미나미|야마자키 와카나|코야마 리키야|야마구치 캇페이,,(주)씨제이이엔엠
20151964,명탐정 코난 : 화염의 해바라기,8,0,OLD,54784400,1.3,4573700,9.1,2999678700,7931,725,10.1,429817,202,263,2015-08-18,2015-08-05,,명탐정 코난 : 화염의 해바라기,Detective Conan: Sunflowers of Inferno,名探偵 コナン 業火の向日葵,112,2015,20150805,개봉,장편,,,,애니메이션,일본,시즈노 코분,타카야마 미나미|야마자키 와카나|코야마 리키야|야마구치 캇페이,,(주)씨제이이엔엠
