movieInfo,movieCd,movieNm,movieNmEn,movieNmOg,showTm,prdtYear,openDt,prdtStatNm,typeNm,nations,nation,nationNm,genres,genre,genreNm,directors,director,peopleNm,peopleNmEn,actors,actor,cast,castEn,showTypes,showType,showTypeGroupNm,showTypeNm,companys,company,companyCd,companyNm,companyNmEn,companyPartNm,audits,audit,auditNo,watchGradeNm,staffs,staff,staffRoleNm,error
,20227751,가재가 노래하는 곳,Where the Crawdads Sing,,125,2021,20221102,개봉,장편,,,미국,,,드라마,,,가렛 딜라헌트,Garret Dillahunt,,,,Pa,,,2D,디지털,,,20173221,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,Sony Pictures Releasing International,수입사,,,2022-MF02474 ,15세이상관람가,,,,
,20227410,천박사 퇴마 연구소: 설경의 비밀,Dr. Cheon And The Lost Talisman,,98,2022,20230927,개봉,장편,,,한국,,,액션,,,이영주,,,,악사2,,,,4D,4D,,,20242764,한국시각장애인연합회,,가치봄 제작처,,,2023-MF02312,12세이상관람가,,,배급진행,
,20227863,라이스보이 슬립스,Riceboy Sleeps,,117,2022,20230419,개봉,장편,,,캐나다,,,드라마,,,강인성,KANG In-sung,,,"인식, 원식",,,,2D,디지털,,,20100285,판씨네마(주),Pancinema Corp.,수입사,,,2023-MF00792,15세이상관람가,,,,
,20227626,화란,Hopeless,,123,2022,20231011,개봉,장편,,,한국,,,드라마,,,전소연,,,,아가씨 운전기사,,,,2D,디지털 가치봄,,,20242764,한국시각장애인연합회,,가치봄 제작처,,,2023-MF02508,15세이상관람가,,,VFX 아티스트,
,20227885,프레이 포 더 데블,Prey for the Devil,Devil’s Light,93,2022,20221207,개봉,장편,,,미국,,,공포(호러),,,버지니아 매드슨,Virginia Madsen,,,,,,,2D,디지털,,,20141648,(주)올스타엔터테인먼트,,수입사,,,2022-MF02646,15세이상관람가,,,,
,20227784,내 친한 친구의 아침식사,My Best Friend's Breakfast,我吃了那男孩一整年的早餐,119,2022,20221110,개봉,장편,,,대만,,,멜로/로맨스,,,하사정,Jean Ho,,,,,,,2D,디지털,,,20122837,(주)팝엔터테인먼트,Pop Entertainment,제공,,,2022-MF02378 ,12세이상관람가,,,,
,20227890,슈퍼 마리오 브라더스,The Super Mario Bros. Movie,,92,2023,20230426,개봉,장편,,,미국,,,코미디,,,찰리 데이,Charlie Day,,,루이지,,,,DOLBYCINEMA,DOLBYCINEMA 3D,,,20100603,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,수입사,,,2023-MF00815 ,전체관람가,,,,
,20228016,"여름을 향한 터널, 이별의 출구","The Tunnel to Summer, the Exit of Goodbyes",,82,2022,20230914,개봉,장편,,,일본,,,애니메이션,,,코야마 리키야,Rikiya Koyama,,,,,,,2D,디지털,,,20122956,(주)미디어캐슬,,수입사,,,2023-MF01822,12세이상관람가,,,,
,20227762,올빼미,The Night Owl,,118,2021,20221123,개봉,장편,,,한국,,,스릴러,,,이나래,,,,목베는별감,,,,2D,디지털 가치봄,,,20242764,한국시각장애인연합회,,가치봄 제작처,,,2022-MF02590 ,15세이상관람가,,,DI팀,
,20227925,몬스터 신부: 101번째 프로포즈,How to Save the Immortal,Koshchey. Pokhititel nevest,75,2022,20221228,개봉,장편,,,러시아,,,어드벤처,,,최정현,,,,아가사,,,,2D,디지털 더빙,,,20139075,(주)히스토리필름,,수입사,,,2022-MF02778,전체관람가,,,,
,20227979,보통의 가족,A Normal Family,,108,2022,20241016,개봉,장편,,,한국,,,드라마,,,김지희,,,,한식집 종업원1,,,,2D,디지털,,,20100851,(주)화인컷,"Finecut Co., Ltd.",해외세일즈사,,,2024-MF02374 ,15세이상관람가,,,홍보/마케팅 진행,
,20228046,미시즈 해리스 파리에 가다,Mrs. Harris Goes to Paris,,115,2022,20221102,개봉,장편,,,미국,,,멜로/로맨스,,,제이슨 아이삭스,Jason Isaacs ,,,,Archie,,,2D,디지털,,,20100603,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,수입사,,,2022-MF02513,12세이상관람가,,,,
,20228045,본즈 앤 올,Bones and All,,130,2022,20221130,개봉,장편,,,미국,,,멜로/로맨스,,,클로에 세비니,Chloe Sevigny,,,자넬,Janelle Yearly,,,2D,디지털,,,20100043,워너브러더스 코리아(주),Warner Bros. Korea,수입사,,,2022-MF02681,청소년관람불가,,,,
,20228030,사슴의 왕,The Deer King,鹿の王 ユナと約束の旅,113,2021,20230525,개봉,장편,,,일본,,,애니메이션,,,타케우치 료마,Ryoma Takeuchi,,,,,,,2D,디지털,,,20111482,(주)레드로버,"Redrover Co., Ltd.",공동제공,,,2022-MF02637 ,12세이상관람가,,,,
,20228062,살인청부업자,HIT MAN,,90,2022,20221103,개봉,장편,,,한국,,,스릴러,,,민경호,,,,도박장 갬블러들,,,,2D,디지털,,,20063058,(주)피터팬픽쳐스,Peterpan Pictures,배급사,,,2022-MF02620 ,청소년관람불가,,,포스터사진,
,20228190,스트레인지 월드,Strange World,,101,2022,20221123,개봉,장편,,,미국,,,애니메이션,,,루시 리우,Lucy Liu,,,,,,,4D,4D,,,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,수입사,,,2022-MF02780 ,전체관람가,,,,
,20228210,괴인,A Wild Roomer,,136,2022,20231108,개봉,장편,,,한국,,,드라마,,,이동형,,,,,,,,2D,디지털 영문자막,,,20242764,한국시각장애인연합회,,가치봄 제작처,,,2023-MF02645,15세이상관람가,,,광고디자인,
,20228254,그녀가 말했다,She Said,,129,2022,20221130,개봉,장편,,,미국,,,드라마,,,안드레 브라우퍼,Andre Braugher,,,,,,,2D,디지털,,,20100603,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,수입사,,,2022-MF02845,15세이상관람가,,,,
,20228255,프린스 챠밍,Charming,,85,2018,20230111,개봉,장편,,,캐나다,,,판타지,,,니아 발다로스,Nia Vardalos,,,네메니 네버위시,,,,2D,디지털 더빙,,,20139075,(주)히스토리필름,,수입사,,,2022-MF02777,전체관람가,,,,
,20228277,더 메뉴,The Menu,,107,2022,20221207,개봉,장편,,,미국,,,스릴러,,,존 레귀자모,John Leguizamo,,,,Movie Star,,,2D,디지털,,,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,수입사,,,2022-MF02647,15세이상관람가,,,,
,20228309,핑크퐁 시네마 콘서트 2: 원더스타 콘서트 대작전,Pinkfong Sing-Along Movie 2: Wonderstar Concert,,70,2022,20221221,개봉,장편,,,한국,,,애니메이션,,,이혜원,,,,,,,,2D,디지털,,,20100932,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,배급사,,,2022-MF02959,전체관람가,,,애니메이션팀,
,20228308,극장판 뽀로로와 친구들: 바이러스를 없애줘!,Pororo and Friends: Virus Busters,,62,2022,20221201,개봉,장편,,,한국,,,애니메이션,,,류상헌,,,,바이러스,,,,2D,디지털,,,20100932,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,배급사,,,2022-MF02754,전체관람가,,,배급진행,
,20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",Even If This Love Disappears from the World Tonight,今夜、世界からこの恋が消えても,121,2022,20221130,개봉,장편,,,일본,,,멜로/로맨스,,,마츠모토 호노카,Honoka Matsumoto,,,,,,,2D,디지털,,,20229461,(주)바이포엠스튜디오,BY4MSTUDIO,제공,,,2022-MF02625,12세이상관람가,,,,
,20228297,유포자들,The Distributors,,100,2022,20221123,개봉,장편,,,한국,,,스릴러,,,박동진,,,,,,,,2D,디지털,,,20216542,콘텐츠웨이브(주),Wavve,공동제공,,,2022-MF02792 ,15세이상관람가,,,VFX 아티스트,
,20228357,극장판 소드 아트 온라인 -프로그레시브- 짙은 어둠의 스케르초,Sword Art Online the Movie -Progressive- Scherzo of Deep Night,,101,2022,20221110,개봉,장편,,,일본,,,판타지,,,마츠오카 요시츠구,Yoshitsugu Matsuoka,,,키리토,,,,2D,디지털,,,20137515,(주)애니플러스,ANIPLUS,수입사,,,2022-MF02618 ,12세이상관람가,,,,
,20228371,페르시아어 수업,Persian Lessons,,128,2020,20221215,개봉,장편,,,러시아,,,드라마,,,라르스 아이딩어,Lars Eidinger,,,,,,,2D,디지털,,,20100631,(주)영화사 진진,JINJIN Pictures,수입사,,,2022-MF02855 ,15세이상관람가,,,,
,20228555,더 퍼스트 슬램덩크,The First Slam Dunk,,124,2022,20230104,개봉,장편,,,일본,,,애니메이션,,,이노우에 다케히코,Takehiko Inoue,,,,,,,DOLBYCINEMA,DOLBYCINEMA,,,20186501,에스엠지홀딩스 주식회사,"SMG HOLDINGS Co., Ltd",수입사,,,2022-MF03214 ,12세이상관람가,,,,
,20228602,엔시티 드림 더 무비 : 인 어 드림,NCT DREAM THE MOVIE : In A DREAM,,116,2022,20221130,개봉,장편,,,한국,,,다큐멘터리,,,조재민,JO JAE MIN,,,,,,,ScreenX,ScreenX,,,20114613,(주)에스엠엔터테인먼트,SM Entertainment,제공,,,2022-MF02840 ,전체관람가,,,편집,
,20228644,문맨,Moon Man,獨行月球,121,2022,20230111,개봉,장편,,,중국,,,판타지,,,마리,Ma Li,,,,,,,2D,디지털,,,20216561,(주)스튜디오디에이치엘,Studio dhL inc.,배급사,,,2022-MF03376,12세이상관람가,,,,
,20228631,양자경의 더 모든 날 모든 순간,Everything Everywhere All At Once,Everything Everywhere All At Once,150,2022,20221123,개봉,장편,,,미국,,,코미디,,,제이미 리 커티스,Jamie Lee Curtis,,,,,,,2D,디지털,,,20050179,(주)아우라씨엔씨,,공동제공,,,2022-MF02854 ,15세이상관람가,,,,
,20228640,신비아파트 극장판 차원도깨비와 7개의 세계,Shinbi's Haunted House: The Dimension Ghost and the Seven Worlds,,103,2022,20221214,개봉,장편,,,한국,,,애니메이션,,,신길주,,,,안내봇2,,,,2D,디지털,,,20110854,(주)씨제이이엔엠,CJ ENM Corp.,제공,,,2022-MF02846 ,전체관람가,,,애니메이션팀,
,20228655,스페이스 키드: 우주에서 살아남기,Terra Willy,,89,2019,20221207,개봉,장편,,,프랑스,,,어드벤처,,,에릭 토스티,Eric Tosti,,,,,,,2D,디지털 더빙,,,20137115,(주)인터파크,,제공,,,2022-MF02939 ,전체관람가,,,,
,20228652,3000년의 기다림,Three Thousand Years of Longing,,108,2022,20230104,개봉,장편,,,호주,,,드라마,,,이드리스 엘바,Idris Elba,,,,,,,2D,디지털,,,20141403,(주)제이에이와이이엔터테인먼트,,공동제공,,,2022-MF03100 ,15세이상관람가,,,,
,20228648,미녀와 야수: 마법에 걸린 왕자,My Sweet Monster,Buka. Moyo lyubimoe chudishche,97,2021,20230222,개봉,장편,,,러시아,,,어드벤처,,,김용,,,,보기,,,,2D,디지털 더빙,,,20137115,(주)인터파크,,제공,,,2022-MF02319 ,전체관람가,,,,
,20228930,엘리멘탈,Elemental,,109,2023,20230614,개봉,장편,,,미국,,,애니메이션,,,피터 손,Peter SOHN,,,,,,,DOLBYCINEMA,DOLBYCINEMA,,,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,수입사,,,2023-MF01690 ,전체관람가,,,,
,20228796,하얼빈,HARBIN,,113,2024,20241224,개봉,장편,,,한국,,,드라마,,,최라윤,,,,마적,,,,DOLBYCINEMA,DOLBYCINEMA,,,20110854,(주)씨제이이엔엠,CJ ENM Corp.,제공,,,2024-MF03206 ,15세이상관람가,,,VFX 매니지먼트,
,20228895,캐리와 슈퍼콜라,CARRIE&SUPERKOLA,,78,2022,20230118,개봉,장편,,,한국,,,애니메이션,,,신가영,,,,,,,,2D,디지털,,,20191381,(주)캐리소프트,CARRIESOFT,해외세일즈사,,,2022-MF03287,전체관람가,,,홍보/마케팅 진행,
,20228829,눈의 여왕5: 스노우 프린세스와 미러랜드의 비밀,The Snow Queen & The Princess,The Snow Queen & The Princess,75,2022,20221222,개봉,장편,,,기타,,,애니메이션,,,알렉세이 트시칠린,Alexey Tsitsilin,,,,,,,2D,디지털 더빙,,,20229581,(주)레드아이스 엔터테인먼트,,제공,,,2022-MF03162 ,전체관람가,,,,
,20228819,30일,Love Reset,,119,2022,20231003,개봉,장편,,,한국,,,코미디,,,송경섭,Song Kyoung sub,,,정열 부 붓글씨 손 대역,,,,2D,디지털 가치봄,,,20242764,한국시각장애인연합회,,가치봄 제작처,,,2023-MF02488,12세이상관람가,,,스틸,
,20228532,한산 리덕스,Hansan: Rising Dragon REDUX,,150,2021,20221116,개봉,장편,,,한국,,,드라마,,,방준식,,,,이순신 함대 부장3,,,,2D,디지털,,,20242764,한국시각장애인연합회,,가치봄 제작처,,,2022-MF02752 ,12세이상관람가,,,배급진행,
,20228966,어메이징 모리스,The Amazing Maurice,,93,2022,20230215,개봉,장편,,,독일,,,어드벤처,,,이영진,Youngjin Lee,,,영양제,,,,2D,디지털 더빙,,,20229581,(주)레드아이스 엔터테인먼트,,제공,,,2022-MF03136 ,전체관람가,,,사운드,
,20229205,메간,M3GAN,,101,2022,20230125,개봉,장편,,,미국,,,코미디,,,바이올렛 맥그로우,Violet McGraw,,,,,,,2D,디지털,,,20100603,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,수입사,,,2022-MF03284,15세이상관람가,,,,
,20229166,라일 라일 크로커다일,"Lyle, Lyle, Crocodile",,105,2022,20230118,개봉,장편,,,미국,,,드라마,,,브렛 겔맨,Brett Gelman,,,,,,,2D,디지털 더빙,,,20173221,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,Sony Pictures Releasing International,수입사,,,2022-MF02998,전체관람가,,,,
,20228797,범죄도시4,THE ROUNDUP : PUNISHMENT,,109,2024,20240424,개봉,장편,,,한국,,,범죄,,,장병주,,,,마약꼬붕2,,,,IMAX,IMAX,,,20190602,주식회사 케이무비엔터테인먼트,K-MOVIE ENTERTAINMENT,해외세일즈사,,,2024-MF00454 ,15세이상관람가,,,VFX 슈퍼바이저,
,20229305,네가 떨어뜨린 푸른 하늘,The Blue Skies at Your Feet,君が落とした青空,93,2022,20230208,개봉,장편,,,일본,,,SF,,,이타가키 미즈키,Mizuki Itagaki,,,,,,,2D,디지털,,,20229461,(주)바이포엠스튜디오,BY4MSTUDIO,제공,,,2022-MF03305 ,12세이상관람가,,,,
,20229551,상견니,Someday or One Day,"想見你,Xiâng jiàn nî",107,2022,20230125,개봉,장편,,,대만,,,멜로/로맨스,,,시백우,Patrick Shih,,,,,,,2D,디지털,,,20239861,리바이브콘텐츠 주식회사,REVIVECONTENTS,제공,,,2023-MF00259 ,15세이상관람가,,,,
,20229518,천룡팔부: 교봉전,Sakra,天龍八部之喬峰傳,130,2022,20230125,개봉,장편,,,홍콩,,,액션,,,진옥기,Chen Qian,,,,,,,2D,디지털,,,20122837,(주)팝엔터테인먼트,Pop Entertainment,제공,,,2023-MF00075 ,15세이상관람가,,,,
,2022B512,명탐정 코난: 시한장치의 마천루,Detective Conan: The Time-Bombed Skyscraper,名探偵コナン: 時計じかけの摩天楼,94,1997,20241002,개봉,장편,,,일본,,,애니메이션,,,야마구치 캇페이,Kappei Yamaguchi,,,,,,,2D,디지털,,,20110854,(주)씨제이이엔엠,CJ ENM Corp.,수입사,,,2024-MF02312 ,12세이상관람가,,,,
,20229365,필사의 추격,The Desperate Chase,,109,2024,20240821,개봉,장편,,,한국,,,액션,,,신문철,,,,공무원4,,,,2D,디지털,,,20139196,TCO(주)더콘텐츠온,THE CONTENTS ON,제공,,,2024-MF02000 ,15세이상관람가,,,배급진행,
,20230007,TAR 타르,TAR,TÁR,158,2022,20230222,개봉,장편,,,미국,,,드라마,,,니나 호스,Nina Hoss,,,,,,,2D,디지털,,,20100603,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,수입사,,,2022-MF02818,15세이상관람가,,,,
,20230081,샤잠! 신들의 분노,Shazam! Fury of the Gods,,130,2023,20230315,개봉,장편,,,미국,,,어드벤처,,,디몬 하운수,Djimon Hounsou,,,,,,,DOLBYCINEMA,DOLBYCINEMA,,,20100043,워너브러더스 코리아(주),Warner Bros. Korea,수입사,,,2023-MF00290,12세이상관람가,,,,
,20230199,플레인,Plane,,107,2023,20230315,개봉,장편,,,미국,,,스릴러,,,마이크 콜터,Mike Colter,,,,,,,2D,디지털,,,20100634,(주)누리픽쳐스,NOORI PICTURES,수입사,,,2023-MF00354,15세이상관람가,,,,
,20230209,앤트맨과 와스프: 퀀텀매니아,Ant-Man and the Wasp: Quantumania,,124,2023,20230215,개봉,장편,,,미국,,,액션,,,마이클 더글라스,Michael Douglas,,,행크 핌,,,,DOLBYCINEMA,DOLBYCINEMA 3D,,,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,수입사,,,2023-MF00435,12세이상관람가,,,,
,20230200,똑똑똑,Knock at the Cabin,,100,2023,20230308,개봉,장편,,,미국,,,스릴러,,,루퍼트 그린트,Rupert Grint,,,,,,,2D,디지털,,,20100603,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,수입사,,,2023-MF00355,15세이상관람가,,,,
,20230340,에브리씽 에브리웨어 올 앳 원스+,Everything Everywhere All At Once,,150,2022,20230301,개봉,장편,,,미국,,,코미디,,,제이미 리 커티스,Jamie Lee Curtis,,,,,,,2D,디지털,,,20050179,(주)아우라씨엔씨,,공동제공,,,2023-MF00449,15세이상관람가,,,,
,20230484,치킨래빗: 잃어버린 보물을 찾아서,Chickenhare and the Hamster of Darkness,Hopper et le hamster des ténèbres,91,2022,20230318,개봉,장편,,,프랑스,,,애니메이션,,,김소희,,,,,,,,2D,디지털 더빙,,,20141403,(주)제이에이와이이엔터테인먼트,,제공,,,2023-MF00262,전체관람가,,,,
,20230495,아임 히어로 더 파이널,IM HERO THE FINAL,,102,2023,20230301,개봉,장편,,,한국,,,다큐멘터리,,,박정현,JeongHyun Park,,,,,,,ScreenX,ScreenX,,,20110854,(주)씨제이이엔엠,CJ ENM Corp.,제공,,,2023-MF00466 ,전체관람가,,,DI팀,
,20230764,오글리스: 웰컴 투 냄새 마을,Smelliville,The Ogglies - Welcome to Smelliville,81,2021,20230406,개봉,장편,,,독일,,,애니메이션,,,토비 젠켈,Toby Genkel,,,,,,,2D,디지털 더빙,,,2013216,(주)박수엔터테인먼트,Boxoo Entertainment  ,수입사,,,2023-MF00646,전체관람가,,,,
,20230533,"귀멸의 칼날: 상현집결, 그리고 도공 마을로",Demon Slayer: Kimetsu no Yaiba -To the Swordsmith Village-,,109,2023,20230302,개봉,장편,,,일본,,,애니메이션,,,마츠오카 요시츠구,Yoshitsugu Matsuoka,,,,,,,IMAX,IMAX,,,20173681,애니맥스 브로드캐스팅 코리아 유한회사,,수입사,,,2023-MF00508,15세이상관람가,,,,
,20230614,대결! 애니메이션,ANIME SUPREMACY!,,128,2022,20240306,개봉,장편,,,일본,,,드라마,,,에모토 타스쿠,Tasuku Emoto,,,,,,,2D,디지털,,,20203701,(주)블루라벨픽쳐스,Bluelabel Pictures,수입사,,,2023-MF00464 ,12세이상관람가,,,,
,20230523,더 웨일,The Whale,,116,2022,20230301,개봉,장편,,,미국,,,드라마,,,브렌든 프레이저,Brendan Fraser,,,찰리,Charlie,,,2D,디지털,,,20216561,(주)스튜디오디에이치엘,Studio dhL inc.,제공,,,2023-MF00509,15세이상관람가,,,,
,20230641,오토라는 남자,A Man Called Otto,,125,2022,20230329,개봉,장편,,,미국,,,드라마,,,톰 행크스,Tom Hanks,,,오토,Otto,,,2D,디지털,,,20173221,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,Sony Pictures Releasing International,수입사,,,2023-MF00512,12세이상관람가,,,,
,20230767,파벨만스,The Fabelmans,,150,2022,20230322,개봉,장편,,,미국,,,드라마,,,가브리엘 라벨,Gabriel LaBelle,,,,,,,2D,디지털,,,20110854,(주)씨제이이엔엠,CJ ENM Corp.,수입사,,,2023-MF00802,12세이상관람가,,,,
,20230943,스트리머,Streamer,,88,2023,20230510,개봉,장편,,,한국,,,미스터리,,,박소희,,,,복지원 원장,,,,2D,디지털,,,20111211,(주)케이티알파,kt alpha,해외세일즈사,,,2023-MF00738 ,15세이상관람가,,,스틸,
,20230956,세기말의 사랑,Ms. Apocalypse,,116,2023,20240124,개봉,장편,,,한국,,,드라마,,,오원석,,,,보안요원,,,,2D,디지털 영문자막,,,20100103,(주)쇼박스,Showbox Corp,해외세일즈사,,,2023-MF02965,12세이상관람가,,,배급진행,
