movieCd,movieNm_box,openDt_box,movieNm_detail,movieNmEn,movieNmOg,genres,nations,directors,actors,productionCompanies,distributors
20161681,미옥,,미옥,A Special Lady,,범죄|액션,한국,이안규,김혜수|이선균|이희준|최무성|김민석,(주)영화사 소중한,(주)키다리이엔티
20173931,리빙보이 인 뉴욕,,리빙보이 인 뉴욕,The Only Living Boy In New York,,멜로/로맨스|드라마,미국,마크 웹,칼럼 터너|제프 브리지스|케이트 베킨세일|키어시 클레몬스|피어스 브로스넌,,주식회사 더쿱
20174622,해피 데스데이,,해피 데스데이,Happy Death Day,,공포(호러)|미스터리|스릴러,미국,크리스토퍼 랜던,제시카 로테|이스라엘 브로우사드,,유니버설픽쳐스인터내셔널 코리아(유)
20175441,채비,,채비,The Preparation,,드라마,한국,조영준,고두심|김성균|유선|박철민|김희정,(주)26컴퍼니|(주)케이웍스스튜디오,오퍼스픽쳐스(유)
20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지,Dobutsu Sentai Zyuohger tai Ninninger za Mubi Miraikarano Message from Supersentai,,액션,일본,타케모토 노보루,,,(주)넥스트엔터테인먼트월드(NEW)
20165748,꾼,,꾼,The Swindlers,,범죄,한국,장창원,현빈|유지태|배성우|박성웅|나나,(주)영화사두둥,(주)쇼박스
20168221,저스티스 리그,,저스티스 리그,Justice League,,액션|어드벤처|판타지|SF,미국,잭 스나이더,벤 애플렉|갤 가돗|제이슨 모모아|레이 피셔|에즈라 밀러,,워너브러더스 코리아(주)
20168754,7호실,,7호실,Room No.7,,코미디,한국,이용승,신하균|도경수|김동영|김종수|김종구,(주)명필름,롯데쇼핑㈜롯데엔터테인먼트
20175611,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,Fate/stay night[Heaven's Feel] THE MOVIE chapter 1:presage flower,,애니메이션|액션|판타지,일본,스도 토모노리,스기야마 노리아키|시타야 노리코|카미야 히로시|카와스미 아야코,,(주)박수엔터테인먼트
20174222,키드냅,,키드냅,KIDNAP,,액션|스릴러,미국,루이스 프리에토,할리 베리,,(주)제이앤씨미디어그룹
20173903,역모-반란의 시대,,역모-반란의 시대,The Age of Blood,,사극|액션,한국,김홍선,정해인|김지훈|조재윤|이원종|정지훈,Picsso|(주)원픽쳐스,(주)스톰픽쳐스코리아
20174778,하이큐!! 재능과 센스,,하이큐!! 재능과 센스,Haikyu!!The movie: The Talent and the Sense,ハイキュー!! 才能とセンス,애니메이션,일본,미츠나카 스스무,,,에스엠지홀딩스 주식회사|(주)이놀미디어|(주)이수C&E
20173581,기억의 밤,,기억의 밤,Forgotten,,미스터리|스릴러,한국,장항준,강하늘|김무열|문성근|나영희|배성일,(주)비에이엔터테인먼트,메가박스중앙(주) 플러스엠 엔터테인먼트|주식회사 키위컴퍼니
20178581,오리엔트 특급 살인,,오리엔트 특급 살인,Murder on the Orient Express,,드라마|미스터리|범죄,미국,케네스 브래너,케네스 브래너|페넬로페 크루즈|윌렘 데포|주디 덴치|조니 뎁,,이십세기폭스코리아(주)
20161762,반드시 잡는다,,반드시 잡는다,The Chase,,스릴러,한국,김홍선,백윤식|성동일|천호진|배종옥|조달환,(주)에이디사공육|씨네주 유한회사,(주)넥스트엔터테인먼트월드(NEW)
20040695,이프 온리,,이프 온리,If Only,,멜로/로맨스|판타지,미국,길 정거,제니퍼 러브 휴잇|폴 니콜스,인터미디어필름|아웃로 프로덕션즈|테이피스트리 필름,와이드 릴리즈(주)|(주)제이앤씨미디어그룹|유니코리아문예투자(주)|(주)씨제이이엔엠
20080349,버킷 리스트:죽기전에 꼭 하고싶은것들,,버킷 리스트:죽기전에 꼭 하고싶은것들,The Bucket List,,코미디|드라마|어드벤처,미국,롭 라이너,잭 니콜슨|모건 프리먼,,주식회사 해리슨앤컴퍼니|워너브러더스 코리아(주)
20170272,산상수훈,,산상수훈,Sermon on the Mount,,드라마,한국,유영의,백서빈|최이선|정준영|오경원|탁우석,(주)그란,이언픽쳐스|(주)그란
20175903,은혼,,은혼,Gintama,銀魂,액션|어드벤처|코미디,일본,후쿠다 유이치,오구리 슌|스다 마사키|나가사와 마사미,,(주)라이크콘텐츠
20174585,메리와 마녀의 꽃,,메리와 마녀의 꽃,Mary and The Witch’s Flower,メアリと魔女の花,애니메이션|어드벤처,일본,요네바야시 히로마사,스기사키 하나|카미키 류노스케,,CGV아트하우스
20173693,어쌔신: 더 비기닝,,어쌔신: 더 비기닝,American Assassin,,액션,미국,마이클 쿠에스타,딜런 오브라이언|테일러 키취|마이클 키튼,,(주)이수C&E
20174846,뽀로로 극장판 공룡섬 대모험,,뽀로로 극장판 공룡섬 대모험,"Pororo, Dinosaur Island Adventure",,애니메이션,한국,윤제완|김현호,이선|이미자|함수정|홍소영|정미숙,(주)오콘,(주)넥스트엔터테인먼트월드(NEW)
20170402,강철비,,강철비,Steel Rain,,액션|드라마,한국,양우석,정우성|곽도원|김갑수|김의성|이경영,(주)와이웍스엔터테인먼트|(주)브이에이스튜디오,(주)넥스트엔터테인먼트월드(NEW)
20170443,스타워즈: 라스트 제다이,,스타워즈: 라스트 제다이,Star Wars: The Last Jedi,,액션|어드벤처|판타지|SF,미국,라이언 존슨,마크 해밀|캐리 피셔|아담 드라이버|데이지 리들리|존 보예가,,월트디즈니컴퍼니코리아 유한책임회사
20150976,신과함께-죄와 벌,,신과함께-죄와 벌,Along with the Gods: The Two Worlds,,판타지|드라마,한국,김용화,하정우|차태현|주지훈|김향기|김동욱,리얼라이즈픽쳐스(주)|(주)덱스터스튜디오,롯데쇼핑㈜롯데엔터테인먼트
20175481,튤립 피버,,튤립 피버,Tulip Fever,,드라마|멜로/로맨스,영국|미국,저스틴 채드윅,데인 드한|알리시아 비칸데르|크리스토프 왈츠,,(주)팝엔터테인먼트
20176367,극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~,,극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~,"""RILURILU FAIRILU"" MOVIE EDITION",,애니메이션,일본,고로 사쿠라,,,(주)이수C&E|(주)에이원엔터테인먼트
20000067,러브레터,,러브레터,Love Letter,ラブレタ?,멜로/로맨스|드라마,일본,이와이 슌지,나까야마 미호|토요카와 에츠시|사카이 미키,후지텔레비젼네트웍,워터홀컴퍼니(주)|주식회사 왓챠|와이드 릴리즈(주)|(주)제이앤씨미디어그룹|(유)조이앤시네마|(주)팝엔터테인먼트
20170590,1987,,1987,1987: When the Day Comes,,드라마,한국,장준환,김윤석|하정우|유해진|김태리|이희준,(주)우정필름,(주)씨제이이엔엠
20179462,위대한 쇼맨,,위대한 쇼맨,The Greatest Showman,,드라마|뮤지컬,미국,마이클 그레이시,휴 잭맨|잭 에프런|미쉘 윌리엄스|레베카 퍼거슨|젠데이아 콜먼,,월트디즈니컴퍼니코리아 유한책임회사|이십세기폭스코리아(주)
20030404,러브 액츄얼리,,러브 액츄얼리,Love Actually,Love Actually,멜로/로맨스|드라마|코미디,미국|영국,리차드 커티스,휴 그랜트|콜린 퍼스|알란 릭맨|엠마 톰슨|리암 니슨,,(주)제이앤씨미디어그룹|와이드 릴리즈(주)|UIP코리아|(유)조이앤시네마
20174965,극장판 포켓몬스터 너로 정했다!,,극장판 포켓몬스터 너로 정했다!,pokemon the movie:I choose you!,,애니메이션|어드벤처|가족,일본,유야마 쿠니히코,,,(주)이수C&E
20176022,더 크리스마스,,더 크리스마스,The Star,,애니메이션|어드벤처,미국,티모시 렉카트,스티븐 연|지나 로드리게즈|제커리 리바이|오프라 윈프리,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
20176049,패터슨,,패터슨,Paterson,,드라마,프랑스|독일|미국,짐 자무쉬,아담 드라이버|골시프테 파라하니,,그린나래미디어(주)
20176947,원더,,원더,Wonder,,드라마,미국,스티븐 크보스키,줄리아 로버츠|오웬 윌슨|제이콥 트렘블레이,,씨제이 씨지브이(CJ CGV)(주)|(주)키노라이츠|(주)스튜디오디에이치엘|CGV아트하우스|그린나래미디어(주)
20177479,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,PriPara the Movie: Everyone's Longing Let's Go PriParis,,애니메이션,일본,모리와키 마코토,,,(주)박수엔터테인먼트
20171909,쥬만지: 새로운 세계,,쥬만지: 새로운 세계,Jumanji: Welcome to the Jungle,,액션|어드벤처,미국,제이크 캐스단,드웨인 존슨|잭 블랙|케빈 하트|카렌 길런|매디슨 아이스먼,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
20177104,페르디난드,,페르디난드,FERDINAND,,애니메이션|어드벤처|코미디,미국,카를로스 살다나,존 시나|케이트 맥키넌|데이비드 테넌트|바비 카나베일|미구엘 앙겔 실베스트르,,이십세기폭스코리아(주)
20179985,코코,,코코,COCO,,애니메이션,미국,리 언크리치,가엘 가르시아 베르날|앤서니 곤잘레스|벤자민 브랫,,월트디즈니컴퍼니코리아 유한책임회사
20176104,그것만이 내 세상,,그것만이 내 세상,Keys to the Heart,,코미디|드라마,한국,최성현,이병헌|윤여정|박정민|김성령|최리,(주)제이케이필름|(주)씨제이이엔엠,(주)씨제이이엔엠
20173547,다운사이징,,다운사이징,Downsizing,,드라마|코미디,미국,알렉산더 페인,맷 데이먼|크리스틴 위그|크리스토프 왈츠|제이슨 서디키스,,롯데쇼핑㈜롯데엔터테인먼트
20177602,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?","Fireworks, Should We See it from the Side or the Bottom?",打ち上げ花火、下から見るか？横から見るか？,애니메이션|멜로/로맨스,일본,신보 아키유키,히로세 스즈|스다 마사키|미야노 마모루,,(주)넥스트엔터테인먼트월드(NEW)
20179286,하이큐!! 콘셉트의 싸움,,하이큐!! 콘셉트의 싸움,Haikyu!! The movie: The Battle of Concepts,ハイキュー!!　コンセプトの戦い,애니메이션,일본,미츠나카 스스무,,,에스엠지홀딩스 주식회사|(주)이놀미디어|(주)팝엔터테인먼트
20175054,메이즈 러너: 데스 큐어,,메이즈 러너: 데스 큐어,Maze Runner: The Death Cure,Maze Runner: The Death Cure,액션|SF|스릴러,미국,웨스 볼,딜런 오브라이언|토마스 생스터|카야 스코델라리오|이기홍,,이십세기폭스코리아(주)
20189525,젝스키스 에이틴,,젝스키스 에이틴,SECHSKIES Eighteen,,다큐멘터리,한국,,은지원|이재진|장수원|김재덕|강성훈,(주)와이지엔터테인먼트,씨제이 씨지브이(CJ CGV)(주)
20178808,주문은 토끼입니까?? ~디어 마이 시스터~,,주문은 토끼입니까?? ~디어 마이 시스터~,Is the Order a Rabbit?? ~Dear My Sister~,ご注文はうさぎですか?? Dear My Sister,애니메이션|드라마,일본,하시모토 히로유키,사쿠라 아야네|미나세 이노리|타네다 리사|사토 사토미|우치다 마아야,,(주)애니플러스
20173662,리틀 뱀파이어,,리틀 뱀파이어,The Little Vampire 3D,,애니메이션,독일|미국,리처드 클라우스|카스텐 킬러리치,짐 카터|라스무스 하디커|앨리스 크리지|팀 피곳 스미스,,(주)이수C&E
20178230,커뮤터,,커뮤터,The Commuter,,액션,영국|미국,자움 콜렛 세라,리암 니슨|베라 파미가|패트릭 윌슨|샘 닐,,메가박스중앙(주) 플러스엠 엔터테인먼트
20168161,1급기밀,,1급기밀,The Discloser,,드라마,한국,홍기선,김상경|김옥빈|최무성|최귀화|김병철,(주)미인픽쳐스|(주)미디어모굴,(주)리틀빅픽쳐스
20177473,비밥바룰라,,비밥바룰라,Be-Bop-A-Lula,,코미디,한국,이성재,박인환|신구|임현식|윤덕용|김인권,영화사김치(주),(주)키다리이엔티
20179205,조선명탐정: 흡혈괴마의 비밀,,조선명탐정: 흡혈괴마의 비밀,Detective K: Secret of the Living Dead,,사극|어드벤처|코미디,한국,김석윤,김명민|오달수|김지원|김범|김태윤,청년필름(주),(주)쇼박스
20168323,염력,,염력,Psychokinesis,念力,드라마|코미디,한국,연상호,류승룡|심은경|박정민|김민재|정유미,(주)영화사레드피터,(주)넥스트엔터테인먼트월드(NEW)
20178126,인시디어스4: 라스트 키,,인시디어스4: 라스트 키,Insidious: The Last Key,,공포(호러)|미스터리|스릴러,미국,애덤 로비텔,스펜서 로크|린 샤예|조시 스튜어트|하비에르 보텟,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
20178395,12 솔져스,,12 솔져스,12 Strong,,액션|드라마|전쟁,미국,니콜라이 퓰시,크리스 헴스워스|마이클 섀넌|마이클 페나|트레반트 로즈,,(주)제이앤씨미디어그룹
20178469,올 더 머니,,올 더 머니,All the Money in the World,,범죄|드라마|미스터리|스릴러,미국,리들리 스콧,미쉘 윌리엄스|크리스토퍼 플러머|마크 월버그|스테이시 마틴,,판씨네마(주)
19980074,타이타닉,,타이타닉,Titanic,,드라마|멜로/로맨스|액션,미국,제임스 카메론,레오나르도 디카프리오|케이트 윈슬렛,파라마운트 픽쳐스,월트디즈니컴퍼니코리아 유한책임회사|씨네힐|이십세기폭스코리아(주)
20189761,터닝메카드W: 반다인의 비밀 특별판,,터닝메카드W: 반다인의 비밀 특별판,Turning Mecards W: Secret of Bandain,,애니메이션,한국,홍헌표,소연|윤미나|이현진|이현진|신용우,㈜희원엔터테인먼트,(주)제이앤씨미디어그룹|(주)버킷스튜디오
20170841,리틀 포레스트,,리틀 포레스트,Little Forest,,드라마,한국,임순례,김태리|류준열|문소리|진기주|김호,(주)영화사수박,메가박스중앙(주) 플러스엠 엔터테인먼트
20170561,블랙 팬서,,블랙 팬서,Black Panther,,액션|드라마|SF,미국,라이언 쿠글러,채드윅 보스만|마이클 B. 조던|루피타 뇽오|다네이 거라이라|마틴 프리먼,,월트디즈니컴퍼니코리아 유한책임회사
20168250,골든슬럼버,,골든슬럼버,Golden Slumber,,범죄|드라마,한국,노동석,강동원|김의성|한효주|김성균|김대명,영화사 집,(주)씨제이이엔엠
20176121,흥부: 글로 세상을 바꾼 자,,흥부: 글로 세상을 바꾼 자,Heung-boo: The Revolutionist,,사극,한국,조근현,정우|김주혁|정진영|김원해|정상훈,(주)영화사 궁|(주)발렌타인필름,롯데쇼핑㈜롯데엔터테인먼트
20078561,명탐정 코난:감벽의 관,,명탐정 코난:감벽의 관,Detective Conan: Jolly Roger in the Deep Azure,名探偵コナン紺碧の棺(ジョリー・ロジャー),애니메이션,일본,야마모토 야스이치로,김선혜|강수진|이현진|이용신|이정구,,(주)씨제이이엔엠
20177946,월요일이 사라졌다,,월요일이 사라졌다,What Happened to Monday,,액션|어드벤처|범죄,영국|미국|프랑스|벨기에,토미 위르콜라,누미 라파스|글렌 클로즈|윌렘 데포,,(주)빌리언스플러스|(주)스마일이엔티
20180542,50가지 그림자: 해방,,50가지 그림자: 해방,FIFTY SHADES FREED,,드라마|멜로/로맨스|스릴러,미국,제임스 폴리,다코타 존슨|제이미 도넌,,유니버설픽쳐스인터내셔널 코리아(유)
