kobis_movieCd,kobis_movieNm_box,kobis_audiAcc,kobis_openDt,kobis_prdtYear,kobis_genres,kobis_nations,kobis_directors,kobis_actors,kobis_productionCompanies,kobis_distributors,movie_title,movie_release_date,movie_imdb_id,movie_tmdb_id,movie_overview,movie_origin_country,movie_directors,movie_cast_top5,movie_genres,movie_production_companies,movie_production_countries,movie_overview_en
20194501,내일의 기억,335025,20210421,2021,미스터리|스릴러,한국,서유민,김강우|서예지|성혁|박상욱|배유람,(주)아이필름코퍼레이션|(주)토리픽쳐스,(주)아이필름코퍼레이션|씨제이 씨지브이(CJ CGV)(주),내일의 기억,2021-04-21,tt14527836,602302,"사고로 기억을 잃은 채 깨어난 수진 옆엔 자상한 남편 지훈이 그녀를 세심하게 돌봐주고 있다. 그리고 집에 돌아온 후, 마주친 이웃들의 위험한 미래가 보이기 시작하자 수진은 혼란에 빠진다. 그러던 어느 날 길에서 만난 옛 직장 동료는 수진을 걱정하며 지훈에 대한 믿기 힘든 소리를 하고, 때마침 발견한 사진에서 사진 속 남편 자리엔 지훈이 아닌 다른 남자가 있다.",KR,서유민,"서예지, 김강우, 성혁, Park Sang-wook, 배유람","미스터리, 스릴러","iFilm, Tori Pictures, CJ CGV",KR,"Soo-jin, who lost her memories due to a horrible incident, starts suspecting her husband. She is confused between reality and illusion, truth and lies."
20195711,너는 달밤에 빛나고,10522,20200610,2019,멜로/로맨스,일본,츠키카와 쇼,나가노 메이|키타무라 타쿠미|오이카와 미츠히로|하세가와 쿄코,,(주)라이크콘텐츠|(주)이수C&E|(주)콘텐츠판다,너는 달밤에 빛나고,2019-03-15,tt9135722,554798,"생이 끝나 갈수록 몸에서 빛이 나는 발광병으로 시간이 얼마 남지 않은 소녀, ‘마미즈’. 가족이 떠난 슬픔으로 시간이 멈추어 버린 소년, ‘타쿠야’. 푸르고 푸른 시절, 한 장의 롤링 페이퍼로 만나 서로에게 빛이 된 소년소녀의 처음 그리고 마지막 봄날 이야기​",JP,츠키카와 쇼,"나가노 메이, 키타무라 타쿠미, 甲斐翔真, 마츠모토 호노카, 이마다 미오","드라마, 로맨스","TOHO, Hakuhodo DY Music & Pictures, KADOKAWA, jeki, Stardust Pictures, Hakuhodo, KDDI, Stardust Promotion, Nippan Group Holdings, Lawson Entertainment, LINE, CyberAgent, GYAO, Toho Pictures",JP,"Takuya Okada (Takumi Kitamura) is a high school student. He visits his classmate Mamizu Watarase (Mei Nagano) in the hospital. Mamizu Watarase suffers from the mysterious ailment “Luminescence disease.” People who have the disease show a faint sparkle under the moonlight and the sparkle gets brighter as their death gets closer. Mamizu Watarase is not allowed out of the hospital and she will not live long enough to become an adult. Takuya Okada offers to help her carry out her wishes before she passes away. He also tells her how he feels about her, but Mamizu Watarase’s death is approaching. --asianwiki"
20217102,너에게 가는 길,9204,20211117,2021,다큐멘터리,한국,변규리,정은애|강선화|이한결|정예준|곽인선,연분홍치마,(주)엣나인필름,너에게 가는 길,2021-11-17,tt14627194,805047,"성소수자와 그 부모에 관한 다큐멘터리. 트랜스젠더인 한결과 그의 어머니 나비, 그리고 게이인 예준과 어머니 비비안, 이 네 사람의 삶을 통해 LGBTQ에 대한 한국 사회의 배타성을 폭로함과 동시에 소수자와 비소수자 간 대안적인 관계 맺기가 가능하다는 사실을 드러낸다.",KR,Byun Gyu-ri,"Jung Eun-ae, Seonhwa Kang, Ye-Jun Jeong, Dongryoul Joung, Hankyeol Lee",다큐멘터리,"PINKS, Atnine Film",KR,"Nabi, a veteran fire officer, accepts the coming out from her child Hangyeol, “I want to remove my breasts.” Meanwhile, Vivian, a flight crew, receives a letter from her son Yejoon, “Mom, I’m gay.” Hangyeol and Yejoon confide in their struggles even before the two mothers understand their reality."
20173642,너와 100번째 사랑,70574,20170525,2017,드라마|멜로/로맨스,일본,츠키카와 쇼,사카구치 켄타로|미와|류세이 료,,(주)디스테이션,너와 100번째 사랑,2017-02-04,tt5614984,428125,‘리쿠’는 시간을 되돌릴 수 있는 ‘인생 레코드’로 인해 타임리프 능력을 가지게 된다.  첫사랑 소녀인 ‘아오이’가 웃는 것을 보기 위해 사용했던 ‘인생 레코드’.  하지만 이제 그녀의 슬픈 운명을 바꾸기 위한 시간 여행을 시작한다.,JP,츠키카와 쇼,"사카구치 켄타로, miwa, 竜星涼, 泉澤祐希, 真野恵里菜","로맨스, 드라마",Asmik Ace,JP,"On July 27th, university student Aoi Hinata has an accident. When she wakes up, Aoi Hinata finds herself in a classroom from one week before the accident."
20193263,너와 파도를 탈 수 있다면,8811,20200708,2019,애니메이션|멜로/로맨스,일본,유아사 마사아키,카타요세 료타|카와에이 리나|마츠모토 호노카|이토 켄타로,,메가박스중앙(주) 플러스엠 엔터테인먼트,너와 파도를 탈 수 있다면,2019-06-21,tt9193612,530079,"평화로운 바닷가 마을. 불투명한 미래를 두려워하는 대학생 히나코와 그녀와의 영원을 약속한 소방관 미나토. 바다에서 시작된 그들의 사랑은 파도와 함께 물거품처럼 사라진다.  “내가 그 노래를 부르면 물 속에 나타나는 거지?” 미나토의 죽음 이후 슬픔에 가라앉은 히나코. 그리운 마음으로 노래를 부르는 그녀의 물 잔 속에 미나토가 나타난다.  “사라지지 마!” 손을 잡을 수도, 안을 수도 없는 두 사람. 히나코 앞에 다시 나타난 미나토에게는 그만의 비밀이 있는데…",JP,유아사 마사아키,"片寄涼太, 카와에이 리나, 마츠모토 호노카, 이토 켄타로, 堀越真己","애니메이션, 로맨스, 코미디, 드라마, 판타지","Science SARU, Fuji Television Network, TOHO, jeki, Shogakukan, KDDI, Lawson Entertainment",JP,"Hinako is a surf-loving college student who has just moved to a small seaside town. When a sudden fire breaks out at her apartment building, she is rescued by Minato, a handsome firefighter, and the two soon fall in love."
20153446,너의 결혼식,2807586,20180822,2017,멜로/로맨스,한국,이석근,박보영|김영광|강기영|장성범|고규필,(주)필름케이|(주)외유내강,메가박스중앙(주) 플러스엠 엔터테인먼트,너의 결혼식,2018-08-22,tt7938092,532444,"고3 여름, 전학생 승희를 보고 첫눈에 반한 우연. 승희를 졸졸 쫓아다닌 끝에 마침내 공식커플로 거듭나려던 그때! 잘 지내라는 전화 한 통만 남긴 채 승희는 사라져버리고, 우연의 첫사랑은 그렇게 막을 내리는 듯했다. 1년 뒤, 승희의 흔적을 쫓아 끈질긴 노력으로 같은 대학에 합격한 우연. 그런데 그의 앞을 가로막은 건… 다름 아닌 그녀의 남.자.친.구!",KR,Lee Seok-geun,"박보영, 김영광, 강기영, 고규필, 장성범","로맨스, 드라마","Filmmaker R&K, filmK, Plus M Entertainment",KR,"Through the course of their lives, a man and his first love  are repeatedly separated from each other because of circumstances out of their control."
20161872,너의 이름은.,3785287,20170104,2016,애니메이션|드라마|멜로/로맨스,일본,신카이 마코토,카미키 류노스케|카미시라이시 모네|나가사와 마사미|이치하라 에수코|유키 아오이,,메가박스중앙(주) 플러스엠 엔터테인먼트,너의 이름은,2016-08-26,tt5311514,372058,"시골에 사는 소녀 미츠하(가미시라이시 모네)는 어느 날 잠에서 깬 후 자신의 몸이 남자로 바뀐 걸 알게 된다.  같은 시간, 도쿄에 사는 소년 타키(가미키 류노스케) 역시 이 기이한 상황을 겪고 있다.  낯선 가족, 낯선 친구들, 낯선 풍경들...  서로에게 이어진 끈을 알게 된 둘은 둘만의 규칙을 정하고 점차 상황을 받아들이기 시작한다.  서로에게 남긴 메모를 확인하며  점점 친구가 되어가는 타키와 미츠하.  언제부턴가 더 이상 몸이 바뀌지 않자  자신들이 특별하게 이어져있었음을 깨달은  타키는 미츠하를 만나러 가는데...",JP,신카이 마코토,"카미키 류노스케, 카미시라이시 모네, 나리타 료, 유우키 아오이, 시마자키 노부나가","애니메이션, 로맨스, 드라마","CoMix Wave Films, TOHO, KADOKAWA, jeki, AMUSE, voque ting, Lawson Entertainment",JP,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other."
20171024,너의 췌장을 먹고 싶어,447337,20171025,2017,드라마,일본,츠키카와 쇼,키타가와 케이코|오구리 슌|하마베 미나미|키타무라 타쿠미,,(주)키노라이츠|(주)넥스트엔터테인먼트월드(NEW),너의 췌장을 먹고 싶어,2017-07-28,tt6078840,449132,"스스로를 외톨이로 만드는 ‘나’학교 최고의 인기인 ‘그녀’,  어느 날, 우연히 주운 [공병문고]를 통해 나는 그녀와 비밀을 공유하게 되었다.  “너 말이야, 정말 죽어?” “...응, 죽어”  그날 이후, 너의 무언가가 조금씩 내게로 옮겨오고 있다.",JP,츠키카와 쇼,"하마베 미나미, 키타무라 타쿠미, 오구리 슌, 大友花恋, 키타가와 케이코","드라마, 로맨스","TOHO, Hakuhodo DY Music & Pictures, Futabasha, jeki, Hakuhodo, KDDI, Nippan Group Holdings, Tristone Entertainment, Stardust Pictures, Tokyu Agency, GYAO, Tohan, Toho Pictures",JP,A dying girl meets a nonchalant boy who found out her secret. She decided to fulfill her bucket list with none-other-than the boy who couldn't care less about the world.
20171024,너의 췌장을 먹고 싶어,447337,20171025,2017,드라마,일본,츠키카와 쇼,키타가와 케이코|오구리 슌|하마베 미나미|키타무라 타쿠미,,(주)키노라이츠|(주)넥스트엔터테인먼트월드(NEW),너의 췌장을 먹고 싶어,2018-09-01,tt7236034,504253,"어느 날, 우연히 주운 한 권의 「공병문고」를 통해 ‘나’는 학급 최고의 인기인 ‘사쿠라’의 비밀과 마주하게 된다. 비밀을 숨긴 채 살아가는 ‘사쿠라’와 그 비밀을 아는 유일한 클래스메이트 ‘나’",JP,牛嶋新一郎,"高杉真宙, Lynn, 후지이 유키요, 우치다 유우마, 후쿠시마 준","애니메이션, 드라마, 로맨스","ABC Animation, Aniplex, jeki, Futabasha, Studio VOLN, Tohan, The Asahi Shimbun",JP,"After his classmate and crush is diagnosed with a pancreatic disease, an average high schooler sets out to make the most of her final days."
20145396,널 기다리며,629710,20160310,2015,스릴러,한국,모홍진,심은경|윤제문|김성오|오태경|정해균,(주)영화사수작|모티브픽쳐스(주)|(주)디씨지플러스,(주)넥스트엔터테인먼트월드(NEW),널 기다리며,2016-03-10,tt5545862,390433,"15년 전, 내 눈 앞에서 아빠를 죽인 범인이 드디어 세상 밖으로 나왔다.  15년을 기다린 이유는 단 하나!  아빠를 죽인 범인을 쫓는 소녀 ‘희주’ 앞에 유사 패턴의 연쇄살인사건이 발생하고 15년을 기다린 희주의 계획은 전혀 예측하지 못한 새로운 국면을 맞이하게 되는데…  15년의 기다림, 7일간의 추적 그 놈을 잡기 위한 강렬한 추적이 시작된다!",KR,Mo Hong-jin,"심은경, 김성오, 윤제문, 오태경, 정해균","범죄, 스릴러","Soojak Film, 모티브랩, Next Entertainment World, DCG Plus",KR,"A girl who lost her father to a serial killer, a detective and a killer are intertwined in a chaotic relationship and are met with an unprecedented series of events."
20229305,네가 떨어뜨린 푸른 하늘,26375,20230208,2022,멜로/로맨스|SF,일본,사이토 유키,후쿠모토 리코|이타가키 미즈키,,메가박스중앙(주)|(주)이놀미디어|(주)바이포엠스튜디오,네가 떨어뜨린 푸른 하늘,2022-02-18,tt16732214,896945,"푸른 하늘 아래 매월 1일마다 영화를 보기로 약속한 ‘미유’와 ‘슈야’. 하지만 ‘슈야’의 변심에 약속은 깨지고 만다. 충격에 빠진 ‘미유’ 앞에 다시 나타난 ‘슈야’. 그 순간, 트럭이 돌진하고 ‘슈야’는 ‘미유’를 감싼 채 교통사고를 당한다. “딱 하루만 시간을 돌려주세요!” 눈을 뜬 ‘미유’ 어제와 같은 하루가 반복된다는 사실을 깨닫는데… ‘슈야’를 구할 수 있는 마지막 기회! 널 위해 미래를 바꿀게",JP,Yuki Saito,"후쿠모토 리코, 마츠다 겐타, 이타가키 미즈키, 요코타 마유, 莉子","로맨스, 드라마",Phantom Film,JP,"Miyu and Shuya are high school students. They have dated for 2 years. Miyu and Shuya have a promise that no matter what, they will watch a movie together on the first day of each new month. When Miyu and Shuya are on their way to the movie theater, Shuya suddenly cancels their date. Shuya seems like he is hiding something and he acts nervous. Later, Miyu goes to the place where she is supposed to meet Shuya, but she witnesses Shuya getting into a car accident. She panics, but when she wakes up she finds herself on the morning of the accident. Miyu keeps waking up on the day when Shuya got into an accident."
20173806,노 게임 노 라이프 -제로-,68229,20171019,2017,애니메이션,일본,이시즈카 아츠코,마츠오카 요시츠구|카야노 아이,,(주)박수엔터테인먼트,노 게임 노 라이프 -제로-,2017-07-15,tt5914996,445030,"이는 일체의 싸움이 금지되어, 모든 것이 게임으로 정해지는 《반상의 세계(디스보드)》가 창조되기 한참 전에 생긴 일.  세계를 지배하는 유일신의 자리를 둘러싸고, 끝이 보이지 않는 대전이 계속되고 있는 시대.  하늘을 찢고, 땅을 가르고, 별조차도 전부 파괴해 버릴 거 같은 처참한 전쟁은, 싸울 힘을 가지지 못한 인간들을 불합리한 죽음으로 몰아넣는다.  막대한 힘을 가진 여러 종족에 의해 내몰려, 존망의 위기에 처한 인간을 이끄는 젊은 리더의 이름은 리쿠.  그는 한 명이라도 많은 인간을 생존시키기 위해 마음이 찢기고, 소모되는 나날을 계속버텨 왔다.  그런데 어느 날, 리쿠는 방치되어 버려져 있던 엘프의 도시에서 몸이 기계로 되어 있는 소녀 슈비와 만나게 된다.  슈비는 기계는 가실 수 없는 ‘마음’에 흥미를 갖게 되어 에러가 발생하고, 동료들에게 버려진 기체였다.  그녀는 에러를 수정하기 위해 리쿠에게 《인간의 마음》을 가르쳐 달라고 부탁하는데…  이것은 6000년도 지난 머나먼 옛날에 쓰여진 《가장 새로운 신화》로 향하는 《가장 오래된 신화》  기록에도 기억에도 남지 않은, 그 누구도 말할 수 없었던 이야기가 지금, 막이 열린다.",JP,いしづかあつこ,"히카사 요코, 카야노 아이, 마츠오카 요시츠구, 오키츠 카즈유키, 타케우치 료타","모험, 애니메이션, 드라마, 판타지, 로맨스","Madhouse, AT-X, KADOKAWA, movic, Sentai Filmworks, Frontier Works",JP,"Six thousand years before Sora and Shiro were even a blink in the history of Disboard, war consumed the land, tearing apart the heavens, destroying stars, and even threatening to wipe out the human race. Amid the chaos and destruction, a young man named Riku leads humanity toward the tomorrow his heart believes in. One day, in the ruins of an Elf city, he meets Schwi, a female exiled ""Ex Machina"" android who asks him to teach her what it means to have a human heart."
